name,type,model,color,sku,simples_skus,Body Type,Color Description,description,neck,fingerboard,scale_length,body_material,pickups,bridge,tuning_machines,Options,msrp,visibility,country_of_manufacture,_attribute_set,configurable_attributes,_product_websites,custom_design,enable_googlecheckout,msrp_display_actual_price_type,msrp_enabled,options_container,price,short_description,status,tax_class_id,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided
Maranello Classic Bass,simple,MRB,BKSP,MRB-BKSP,,Solid Body,Black Sparkle,"Maranello basses boast a unique tonal spectrum from the strategically positioned pickups and unique string-to-body coupling from the massive bridge assembly. Features include ITALIA’s unique floating control plate, stop tail piece and bridge combination, and two Wilkinson Bass Humbuckers.",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Agathis Tonewood,Wilkinson Bass Humbuckers,Combination,Italia Machines,Pearloid Back,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Maranello basses boast a unique tonal spectrum from the strategically positioned pickups and unique string-to-body coupling from the massive bridge assembly. Features include ITALIA’s unique floating control plate, stop tail piece and bridge combination, and two Wilkinson Bass Humbuckers.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Maranello Classic Bass,configurable,,,MRB,"MRB-BKSP,MRB-GDSP,MRB-RDSP",Solid Body,,"Maranello basses boast a unique tonal spectrum from the strategically positioned pickups and unique string-to-body coupling from the massive bridge assembly. Features include ITALIA’s unique floating control plate, stop tail piece and bridge combination, and two Wilkinson Bass Humbuckers.",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Agathis Tonewood,Wilkinson Bass Humbuckers,Combination,Italia Machines,Pearloid Back,1001,4,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Maranello basses boast a unique tonal spectrum from the strategically positioned pickups and unique string-to-body coupling from the massive bridge assembly. Features include ITALIA’s unique floating control plate, stop tail piece and bridge combination, and two Wilkinson Bass Humbuckers.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Maranello Z Bass,simple,MRBZ,IBL,MRBZ-IBL,,Semi-Hollow,Italia Blue,"When Nicky Wire from the Manic Street Preachers needed something different for an acoustic gig, he came to ITALIA. The result of that was the Maranello Z bass. The Maranello Z Bass is the answer to the acoustic bass-player’s prayers. Pure acoustic tone from the Piezo bridge pickup, giving all the sonic warmth of a double bass, as well as amazing highs for funk and slap. The mahogany chambered body creates an unmatched depth of sound while remaining light weight, making it easier during those marathon gigs.",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Chambered Mahogany w/Maple Top,Piezo,Wooden Piezo,Italia Machines,,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"When Nicky Wire from the Manic Street Preachers needed something different for an acoustic gig, he came to ITALIA. The result of that was the Maranello Z bass. The Maranello Z Bass is the answer to the acoustic bass-player’s prayers. Pure acoustic tone from the Piezo bridge pickup, giving all the sonic warmth of a double bass, as well as amazing highs for funk and slap. The mahogany chambered body creates an unmatched depth of sound while remaining light weight, making it easier during those marathon gigs.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Maranello Z Bass,simple,MRBZ,IRD,MRBZ-IRD,,Semi-Hollow,Italia Red,"When Nicky Wire from the Manic Street Preachers needed something different for an acoustic gig, he came to ITALIA. The result of that was the Maranello Z bass. The Maranello Z Bass is the answer to the acoustic bass-player’s prayers. Pure acoustic tone from the Piezo bridge pickup, giving all the sonic warmth of a double bass, as well as amazing highs for funk and slap. The mahogany chambered body creates an unmatched depth of sound while remaining light weight, making it easier during those marathon gigs.",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Chambered Mahogany w/Maple Top,Piezo,Wooden Piezo,Italia Machines,,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"When Nicky Wire from the Manic Street Preachers needed something different for an acoustic gig, he came to ITALIA. The result of that was the Maranello Z bass. The Maranello Z Bass is the answer to the acoustic bass-player’s prayers. Pure acoustic tone from the Piezo bridge pickup, giving all the sonic warmth of a double bass, as well as amazing highs for funk and slap. The mahogany chambered body creates an unmatched depth of sound while remaining light weight, making it easier during those marathon gigs.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Maranello Z Bass,simple,MRBZ,IGR,MRBZ-IGR,,Semi-Hollow,Italia Green,"When Nicky Wire from the Manic Street Preachers needed something different for an acoustic gig, he came to ITALIA. The result of that was the Maranello Z bass. The Maranello Z Bass is the answer to the acoustic bass-player’s prayers. Pure acoustic tone from the Piezo bridge pickup, giving all the sonic warmth of a double bass, as well as amazing highs for funk and slap. The mahogany chambered body creates an unmatched depth of sound while remaining light weight, making it easier during those marathon gigs.",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Chambered Mahogany w/Maple Top,Piezo,Wooden Piezo,Italia Machines,,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"When Nicky Wire from the Manic Street Preachers needed something different for an acoustic gig, he came to ITALIA. The result of that was the Maranello Z bass. The Maranello Z Bass is the answer to the acoustic bass-player’s prayers. Pure acoustic tone from the Piezo bridge pickup, giving all the sonic warmth of a double bass, as well as amazing highs for funk and slap. The mahogany chambered body creates an unmatched depth of sound while remaining light weight, making it easier during those marathon gigs.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Maranello Z Bass,simple,MRBZ,ICR,MRBZ-ICR,,Semi-Hollow,Italia Cream,"When Nicky Wire from the Manic Street Preachers needed something different for an acoustic gig, he came to ITALIA. The result of that was the Maranello Z bass. The Maranello Z Bass is the answer to the acoustic bass-player’s prayers. Pure acoustic tone from the Piezo bridge pickup, giving all the sonic warmth of a double bass, as well as amazing highs for funk and slap. The mahogany chambered body creates an unmatched depth of sound while remaining light weight, making it easier during those marathon gigs.",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Chambered Mahogany w/Maple Top,Piezo,Wooden Piezo,Italia Machines,,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"When Nicky Wire from the Manic Street Preachers needed something different for an acoustic gig, he came to ITALIA. The result of that was the Maranello Z bass. The Maranello Z Bass is the answer to the acoustic bass-player’s prayers. Pure acoustic tone from the Piezo bridge pickup, giving all the sonic warmth of a double bass, as well as amazing highs for funk and slap. The mahogany chambered body creates an unmatched depth of sound while remaining light weight, making it easier during those marathon gigs.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Maranello Z Bass,simple,MRBZ,BK,MRBZ-BK,,Semi-Hollow,Black,"When Nicky Wire from the Manic Street Preachers needed something different for an acoustic gig, he came to ITALIA. The result of that was the Maranello Z bass. The Maranello Z Bass is the answer to the acoustic bass-player’s prayers. Pure acoustic tone from the Piezo bridge pickup, giving all the sonic warmth of a double bass, as well as amazing highs for funk and slap. The mahogany chambered body creates an unmatched depth of sound while remaining light weight, making it easier during those marathon gigs.",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Chambered Mahogany w/Maple Top,Piezo,Wooden Piezo,Italia Machines,,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"When Nicky Wire from the Manic Street Preachers needed something different for an acoustic gig, he came to ITALIA. The result of that was the Maranello Z bass. The Maranello Z Bass is the answer to the acoustic bass-player’s prayers. Pure acoustic tone from the Piezo bridge pickup, giving all the sonic warmth of a double bass, as well as amazing highs for funk and slap. The mahogany chambered body creates an unmatched depth of sound while remaining light weight, making it easier during those marathon gigs.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Maranello Z Bass,configurable,,,MRBZ,"MRBZ-BK,MRBZ-ICR,MRBZ-IGR,MRBZ-IRD,MRBZ-IBL",Semi-Hollow,,"When Nicky Wire from the Manic Street Preachers needed something different for an acoustic gig, he came to ITALIA. The result of that was the Maranello Z bass. The Maranello Z Bass is the answer to the acoustic bass-player’s prayers. Pure acoustic tone from the Piezo bridge pickup, giving all the sonic warmth of a double bass, as well as amazing highs for funk and slap. The mahogany chambered body creates an unmatched depth of sound while remaining light weight, making it easier during those marathon gigs.",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Chambered Mahogany w/Maple Top,Piezo,Wooden Piezo,Italia Machines,,1001,4,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"When Nicky Wire from the Manic Street Preachers needed something different for an acoustic gig, he came to ITALIA. The result of that was the Maranello Z bass. The Maranello Z Bass is the answer to the acoustic bass-player’s prayers. Pure acoustic tone from the Piezo bridge pickup, giving all the sonic warmth of a double bass, as well as amazing highs for funk and slap. The mahogany chambered body creates an unmatched depth of sound while remaining light weight, making it easier during those marathon gigs.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Mondial Classic Bass,simple,MOB,IBL,MOB-IBL,,Semi-Hollow,Italia Blue,"Created as a perfect complement to the Mondial guitars, the bass versions produces deep bass tones from the massive single-pole constructed Humbucking neck pickup. Blend in the bridge piezo to create unparalleled unique tonal textures, or use the piezo on its own for the true acoustic bass sound. The range of tonal options make the Mondial Deluxe and Classic easily the most versatile bass instruments on the scene. ",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Agathis Tonewood w/Fiber Glassy Top,Wilkinson ABR Humbucker,Wooden Piezo w/Italia Trapeze,Italia Machines,,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Created as a perfect complement to the Mondial guitars, the bass versions produces deep bass tones from the massive single-pole constructed Humbucking neck pickup. Blend in the bridge piezo to create unparalleled unique tonal textures, or use the piezo on its own for the true acoustic bass sound. The range of tonal options make the Mondial Deluxe and Classic easily the most versatile bass instruments on the scene. ",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Mondial Classic Bass,simple,MOB,IRD,MOB-IRD,,Semi-Hollow,Italia Red,"Created as a perfect complement to the Mondial guitars, the bass versions produces deep bass tones from the massive single-pole constructed Humbucking neck pickup. Blend in the bridge piezo to create unparalleled unique tonal textures, or use the piezo on its own for the true acoustic bass sound. The range of tonal options make the Mondial Deluxe and Classic easily the most versatile bass instruments on the scene. ",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Agathis Tonewood w/Fiber Glassy Top,Wilkinson ABR Humbucker,Wooden Piezo w/Italia Trapeze,Italia Machines,,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Created as a perfect complement to the Mondial guitars, the bass versions produces deep bass tones from the massive single-pole constructed Humbucking neck pickup. Blend in the bridge piezo to create unparalleled unique tonal textures, or use the piezo on its own for the true acoustic bass sound. The range of tonal options make the Mondial Deluxe and Classic easily the most versatile bass instruments on the scene. ",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Mondial Classic Bass,simple,MOB,IGR,MOB-IGR,,Semi-Hollow,Italia Green,"Created as a perfect complement to the Mondial guitars, the bass versions produces deep bass tones from the massive single-pole constructed Humbucking neck pickup. Blend in the bridge piezo to create unparalleled unique tonal textures, or use the piezo on its own for the true acoustic bass sound. The range of tonal options make the Mondial Deluxe and Classic easily the most versatile bass instruments on the scene. ",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Agathis Tonewood w/Fiber Glassy Top,Wilkinson ABR Humbucker,Wooden Piezo w/Italia Trapeze,Italia Machines,,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Created as a perfect complement to the Mondial guitars, the bass versions produces deep bass tones from the massive single-pole constructed Humbucking neck pickup. Blend in the bridge piezo to create unparalleled unique tonal textures, or use the piezo on its own for the true acoustic bass sound. The range of tonal options make the Mondial Deluxe and Classic easily the most versatile bass instruments on the scene. ",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Mondial Classic Bass,simple,MOB,ICR,MOB-ICR,,Semi-Hollow,Italia Cream,"Created as a perfect complement to the Mondial guitars, the bass versions produces deep bass tones from the massive single-pole constructed Humbucking neck pickup. Blend in the bridge piezo to create unparalleled unique tonal textures, or use the piezo on its own for the true acoustic bass sound. The range of tonal options make the Mondial Deluxe and Classic easily the most versatile bass instruments on the scene. ",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Agathis Tonewood w/Fiber Glassy Top,Wilkinson ABR Humbucker,Wooden Piezo w/Italia Trapeze,Italia Machines,,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Created as a perfect complement to the Mondial guitars, the bass versions produces deep bass tones from the massive single-pole constructed Humbucking neck pickup. Blend in the bridge piezo to create unparalleled unique tonal textures, or use the piezo on its own for the true acoustic bass sound. The range of tonal options make the Mondial Deluxe and Classic easily the most versatile bass instruments on the scene. ",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Mondial Classic Bass,simple,MOB,BK,MOB-BK,,Semi-Hollow,Black,"Created as a perfect complement to the Mondial guitars, the bass versions produces deep bass tones from the massive single-pole constructed Humbucking neck pickup. Blend in the bridge piezo to create unparalleled unique tonal textures, or use the piezo on its own for the true acoustic bass sound. The range of tonal options make the Mondial Deluxe and Classic easily the most versatile bass instruments on the scene. ",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Agathis Tonewood w/Fiber Glassy Top,Wilkinson ABR Humbucker,Wooden Piezo w/Italia Trapeze,Italia Machines,,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Created as a perfect complement to the Mondial guitars, the bass versions produces deep bass tones from the massive single-pole constructed Humbucking neck pickup. Blend in the bridge piezo to create unparalleled unique tonal textures, or use the piezo on its own for the true acoustic bass sound. The range of tonal options make the Mondial Deluxe and Classic easily the most versatile bass instruments on the scene. ",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Mondial Classic Bass,configurable,,,MOB,"MOB-BK,MOB-ICR,MOB-IGR,MOB-IRD,MOB-IBL",Semi-Hollow,,"Created as a perfect complement to the Mondial guitars, the bass versions produces deep bass tones from the massive single-pole constructed Humbucking neck pickup. Blend in the bridge piezo to create unparalleled unique tonal textures, or use the piezo on its own for the true acoustic bass sound. The range of tonal options make the Mondial Deluxe and Classic easily the most versatile bass instruments on the scene. ",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Agathis Tonewood w/Fiber Glassy Top,Wilkinson ABR Humbucker,Wooden Piezo w/Italia Trapeze,Italia Machines,,1001,4,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Created as a perfect complement to the Mondial guitars, the bass versions produces deep bass tones from the massive single-pole constructed Humbucking neck pickup. Blend in the bridge piezo to create unparalleled unique tonal textures, or use the piezo on its own for the true acoustic bass sound. The range of tonal options make the Mondial Deluxe and Classic easily the most versatile bass instruments on the scene. ",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Mondial Deluxe Bass,simple,MOBD,2TS,MOBD-2TS,,Semi-Hollow,2 Tone Sunburst,"Created as a perfect complement to the Mondial guitars, the bass versions produces deep bass tones from the massive single-pole constructed Humbucking neck pickup. Blend in the bridge piezo to create unparalleled unique tonal textures, or use the piezo on its own for the true acoustic bass sound. The range of tonal options make the Mondial Deluxe and Classic easily the most versatile bass instruments on the scene. ",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Mahogany Chambered Body w/Soft Maple Cap,Wilkinson ABR Humbuckr,Piezo Tune-o-matic w/Italia Trapeze,Italia Machines,,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Created as a perfect complement to the Mondial guitars, the bass versions produces deep bass tones from the massive single-pole constructed Humbucking neck pickup. Blend in the bridge piezo to create unparalleled unique tonal textures, or use the piezo on its own for the true acoustic bass sound. The range of tonal options make the Mondial Deluxe and Classic easily the most versatile bass instruments on the scene. ",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Mondial Deluxe Bass,simple,MOBD,HSB,MOBD-HSB,,Semi-Hollow,Herritage Sunburst,"Created as a perfect complement to the Mondial guitars, the bass versions produces deep bass tones from the massive single-pole constructed Humbucking neck pickup. Blend in the bridge piezo to create unparalleled unique tonal textures, or use the piezo on its own for the true acoustic bass sound. The range of tonal options make the Mondial Deluxe and Classic easily the most versatile bass instruments on the scene. ",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Mahogany Chambered Body w/Soft Maple Cap,Wilkinson ABR Humbuckr,Piezo Tune-o-matic w/Italia Trapeze,Italia Machines,,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Created as a perfect complement to the Mondial guitars, the bass versions produces deep bass tones from the massive single-pole constructed Humbucking neck pickup. Blend in the bridge piezo to create unparalleled unique tonal textures, or use the piezo on its own for the true acoustic bass sound. The range of tonal options make the Mondial Deluxe and Classic easily the most versatile bass instruments on the scene. ",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Mondial Deluxe Bass,configurable,,,MOBD,"MOBD-HSB,MOBD-2TS",Semi-Hollow,,"Created as a perfect complement to the Mondial guitars, the bass versions produces deep bass tones from the massive single-pole constructed Humbucking neck pickup. Blend in the bridge piezo to create unparalleled unique tonal textures, or use the piezo on its own for the true acoustic bass sound. The range of tonal options make the Mondial Deluxe and Classic easily the most versatile bass instruments on the scene. ",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Mahogany Chambered Body w/Soft Maple Cap,Wilkinson ABR Humbuckr,Piezo Tune-o-matic w/Italia Trapeze,Italia Machines,,1001,4,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Created as a perfect complement to the Mondial guitars, the bass versions produces deep bass tones from the massive single-pole constructed Humbucking neck pickup. Blend in the bridge piezo to create unparalleled unique tonal textures, or use the piezo on its own for the true acoustic bass sound. The range of tonal options make the Mondial Deluxe and Classic easily the most versatile bass instruments on the scene. ",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Imola 4 Bass                              ,simple,IMB4,2TS,IMB4-2TS,,Semi-Hollow,2 Tone Sunburst,"Taking styling cues from the sixties, but bringing those cues into the 21st century has created a striking yet practical bass guitar. Classic pickup layout gives access to the most popular sounds, tonally enhanced by the Imola’s rich acoustic chambering. Visually the Imola stands out from the crowd, especially its harmonious f-hole integration with the pickguard.",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Korina,Wilkinson WBJ,Wilkinson WBBC,Wilkinson WJ350,Fretless Fingerboard,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Taking styling cues from the sixties, but bringing those cues into the 21st century has created a striking yet practical bass guitar. Classic pickup layout gives access to the most popular sounds, tonally enhanced by the Imola’s rich acoustic chambering. Visually the Imola stands out from the crowd, especially its harmonious f-hole integration with the pickguard.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Imola 4 Bass                              ,simple,IMB4,HSB,IMB4-HSB,,Semi-Hollow,Herritage Sunburst,"Taking styling cues from the sixties, but bringing those cues into the 21st century has created a striking yet practical bass guitar. Classic pickup layout gives access to the most popular sounds, tonally enhanced by the Imola’s rich acoustic chambering. Visually the Imola stands out from the crowd, especially its harmonious f-hole integration with the pickguard.",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Korina,Wilkinson WBJ,Wilkinson WBBC,Wilkinson WJ350,Fretless Fingerboard,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Taking styling cues from the sixties, but bringing those cues into the 21st century has created a striking yet practical bass guitar. Classic pickup layout gives access to the most popular sounds, tonally enhanced by the Imola’s rich acoustic chambering. Visually the Imola stands out from the crowd, especially its harmonious f-hole integration with the pickguard.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Imola 4 Bass                              ,simple,IMB4,VRB,IMB4-VRB,,Semi-Hollow,Vintage Red Burst,"Taking styling cues from the sixties, but bringing those cues into the 21st century has created a striking yet practical bass guitar. Classic pickup layout gives access to the most popular sounds, tonally enhanced by the Imola’s rich acoustic chambering. Visually the Imola stands out from the crowd, especially its harmonious f-hole integration with the pickguard.",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Korina,Wilkinson WBJ,Wilkinson WBBC,Wilkinson WJ350,Fretless Fingerboard,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Taking styling cues from the sixties, but bringing those cues into the 21st century has created a striking yet practical bass guitar. Classic pickup layout gives access to the most popular sounds, tonally enhanced by the Imola’s rich acoustic chambering. Visually the Imola stands out from the crowd, especially its harmonious f-hole integration with the pickguard.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Imola 4 Bass                              ,configurable,,,IMB4,"IMB4-VRB,IMB4-HSB,IMB4-2TS",Semi-Hollow,,"Taking styling cues from the sixties, but bringing those cues into the 21st century has created a striking yet practical bass guitar. Classic pickup layout gives access to the most popular sounds, tonally enhanced by the Imola’s rich acoustic chambering. Visually the Imola stands out from the crowd, especially its harmonious f-hole integration with the pickguard.",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Korina,Wilkinson WBJ,Wilkinson WBBC,Wilkinson WJ350,Fretless Fingerboard,1001,4,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Taking styling cues from the sixties, but bringing those cues into the 21st century has created a striking yet practical bass guitar. Classic pickup layout gives access to the most popular sounds, tonally enhanced by the Imola’s rich acoustic chambering. Visually the Imola stands out from the crowd, especially its harmonious f-hole integration with the pickguard.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Imola 5 Bass,simple,IMB5,2TS,IMB5-2TS,,Semi-Hollow,2 Tone Sunburst,"Taking styling cues from the sixties, but bringing those cues into the 21st century has created a striking yet practical bass guitar. Classic pickup layout gives access to the most popular sounds, tonally enhanced by the Imola’s rich acoustic chambering. Visually the Imola stands out from the crowd, especially its harmonious f-hole integration with the pickguard.",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Korina,Wilkinson WBJ5,Wilkinson WBBC5,Wilkinson WJ350,Fretless Fingerboard,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Taking styling cues from the sixties, but bringing those cues into the 21st century has created a striking yet practical bass guitar. Classic pickup layout gives access to the most popular sounds, tonally enhanced by the Imola’s rich acoustic chambering. Visually the Imola stands out from the crowd, especially its harmonious f-hole integration with the pickguard.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Imola 5 Bass,simple,IMB5,HSB,IMB5-HSB,,Semi-Hollow,Herritage Sunburst,"Taking styling cues from the sixties, but bringing those cues into the 21st century has created a striking yet practical bass guitar. Classic pickup layout gives access to the most popular sounds, tonally enhanced by the Imola’s rich acoustic chambering. Visually the Imola stands out from the crowd, especially its harmonious f-hole integration with the pickguard.",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Korina,Wilkinson WBJ5,Wilkinson WBBC5,Wilkinson WJ350,Fretless Fingerboard,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Taking styling cues from the sixties, but bringing those cues into the 21st century has created a striking yet practical bass guitar. Classic pickup layout gives access to the most popular sounds, tonally enhanced by the Imola’s rich acoustic chambering. Visually the Imola stands out from the crowd, especially its harmonious f-hole integration with the pickguard.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Imola 5 Bass,simple,IMB5,VRB,IMB5-VRB,,Semi-Hollow,Vintage Red Burst,"Taking styling cues from the sixties, but bringing those cues into the 21st century has created a striking yet practical bass guitar. Classic pickup layout gives access to the most popular sounds, tonally enhanced by the Imola’s rich acoustic chambering. Visually the Imola stands out from the crowd, especially its harmonious f-hole integration with the pickguard.",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Korina,Wilkinson WBJ5,Wilkinson WBBC5,Wilkinson WJ350,Fretless Fingerboard,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Taking styling cues from the sixties, but bringing those cues into the 21st century has created a striking yet practical bass guitar. Classic pickup layout gives access to the most popular sounds, tonally enhanced by the Imola’s rich acoustic chambering. Visually the Imola stands out from the crowd, especially its harmonious f-hole integration with the pickguard.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Imola 5 Bass,configurable,,,IMB5,"IMB5-VRB,IMB5-HSB,IMB5-2TS",Semi-Hollow,,"Taking styling cues from the sixties, but bringing those cues into the 21st century has created a striking yet practical bass guitar. Classic pickup layout gives access to the most popular sounds, tonally enhanced by the Imola’s rich acoustic chambering. Visually the Imola stands out from the crowd, especially its harmonious f-hole integration with the pickguard.",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Korina,Wilkinson WBJ5,Wilkinson WBBC5,Wilkinson WJ350,Fretless Fingerboard,1001,4,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Taking styling cues from the sixties, but bringing those cues into the 21st century has created a striking yet practical bass guitar. Classic pickup layout gives access to the most popular sounds, tonally enhanced by the Imola’s rich acoustic chambering. Visually the Imola stands out from the crowd, especially its harmonious f-hole integration with the pickguard.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Imola GP Bass,simple,IMBGP,MPW,IMBGP-MPW,,Semi-Hollow,Prism White,,,,,,,,,,1001,4,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,,1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Modulo Standard Bass,simple,MDBS,MIB,MDBS-MIB,,Solid Body,Ice Blue,"Crocodile Tolex!! We could not resist this homage to the sixties. Sometimes refferred to as ÒMother of BarstoolÓ this classic shaped bass some real individuality, and thatÕs before you get to the 4 Lipstick pickups !! And why not get your guitarist to pick-up a matching Tipo 1 six-string",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Agathis Tonewood,Lipstick Pickups,Wilkinson WBBC,Italia Machines,,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Crocodile Tolex!! We could not resist this homage to the sixties. Sometimes refferred to as ÒMother of BarstoolÓ this classic shaped bass some real individuality, and thatÕs before you get to the 4 Lipstick pickups !! And why not get your guitarist to pick-up a matching Tipo 1 six-string",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
